Species,Population,location,year1,focal_ID,mate_ID,focal_ID_sex,breeding_attempt,divorce,easting,northing,nest_dist,laying_date,clutch_size,fate,no_chick,male_weight,female_weight,tmin,tmax,prec,tmean
nivosus,sp_MX,Ceuta,2006,CA026,CA039,male,1,NA,304447.6785,2651711.731,841.9241165,15/05/2006,3,0,NA,40.25,39.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA026,NA,male,2,NA,305059.079,2651132.917,NA,01/07/2006,3,NA,NA,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA027,NA,male,1,NA,304538.9908,2651564.632,96.57927973,07/05/2006,3,0,NA,41,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA027,CA191,male,2,NA,304497.7621,2651651.969,NA,03/06/2006,3,1,2,37.75,37.25,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA029,CA015,male,1,Divorced males,304945.0942,2651110.464,58.73839213,07/05/2006,3,1,1,41.5,40.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA029,CA1579,male,2,NA,305002.623,2651098.605,NA,20/06/2006,3,NA,NA,NA,33.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA030,CA012,male,1,Retained couples,304957.0561,2650992.142,49.44536844,10/05/2006,3,0,0,42.25,36.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA030,CA012,male,2,NA,304944.536,2650944.308,NA,20/06/2006,2,NA,NA,35.75,38.25,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA107,NA,male,1,NA,304985.8144,2651859.493,605.6348636,18/05/2006,3,0,NA,37.25,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA107,CA137,male,2,NA,304965.7075,2651254.192,NA,08/06/2006,3,1,2,NA,39,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA143,802122911,male,1,Retained couples,306078.6524,2650371.373,1664.793641,06/05/2006,3,0,NA,41.25,38.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA143,802122911,male,2,NA,304907.0157,2651554.084,NA,29/05/2006,3,1,2,42,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA156,CA202,male,1,Retained couples,305111.0223,2651209.754,44.33876727,30/05/2006,3,NA,NA,36.75,33.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA156,CA202,male,2,NA,305108.7209,2651165.475,NA,NA,3,0,NA,37.75,36.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA165,CA152,male,1,Retained couples,304948.885,2651139.953,78.15609217,07/06/2006,3,0,NA,39,36,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA165,CA152,male,2,NA,305017.2689,2651177.795,NA,04/07/2006,2,NA,NA,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA180,CA190,male,1,Retained couples,304488.454,2651591.169,30.91682874,06/05/2006,3,NA,NA,38,37,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA180,CA190,male,2,NA,304505.7724,2651616.78,NA,11/06/2006,3,1,1,40,37.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA203,CA039,male,1,Divorced males,305268.3019,2651547.331,95.82655595,25/04/2006,3,0,NA,36.75,38.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA203,CA204,male,2,NA,305206.2329,2651474.323,NA,24/05/2006,3,1,2,39.5,37,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA220,CA177,male,1,Divorced males,304912.9857,2651120.133,377.6202416,24/04/2006,3,1,3,35.5,33.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA220,CA219,male,2,NA,305182.9495,2651384.172,NA,03/06/2006,3,0,NA,38.75,38,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA264,BX.WX|SX.,male,1,Retained couples,304427.7647,2651619.69,64.95911403,02/05/2006,3,0,NA,37.25,37.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA264,BX.WX|SX.,male,2,NA,304475.868,2651663.345,NA,08/06/2006,2,1,1,37.75,33.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA328,802122914,male,1,NA,305573.335,2650895.159,1150.618667,04/05/2006,3,1,2,38,41.75,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2006,CA328,NA,male,2,NA,304855.9913,2651794.793,NA,25/06/2006,3,NA,NA,40.25,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,802109713,CA152,male,1,NA,300764,2645522,693.4010384,23/05/2007,3,0,0,NA,40.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,802109713,NA,male,2,NA,300347,2646076,NA,04/06/2007,2,NA,NA,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,802122915,BX.WX|SX.,male,1,Retained couples,300058,2646959,194.1777536,04/05/2007,3,0,0,36.8,34.7,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,802122915,BX.WX|SX.,male,2,NA,300250,2646930,NA,08/07/2007,3,NA,NA,40.6,34,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA057,CA132,male,1,Divorced males,300465,2646212,72.00694411,04/05/2007,3,1,3,38.7,36,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA057,CA177,male,2,NA,300498,2646276,NA,02/07/2007,3,NA,NA,35.4,34.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA093,CA1251,male,1,Retained couples,300095,2646006,859.787183,18/04/2007,2,0,0,37,38.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA093,CA1251,male,2,Retained couples,300848,2645591,622.3391358,09/06/2007,3,0,0,38.2,40,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA093,CA1251,male,3,NA,299900,2646597,NA,18/06/2007,3,NA,NA,37.3,35.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA098,CA101,male,1,Retained couples,300928,2645638,1363.084737,05/06/2007,3,0,0,39,36.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA098,CA101,male,2,NA,299864,2646490,NA,NA,2,NA,NA,36.6,36,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1207,CA1579,male,1,Divorced males,300451,2646408,139.6065901,20/04/2007,3,1,2,35.3,34.6,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1207,CA1263,male,2,NA,300332,2646335,NA,11/06/2007,3,1,1,41,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1223,CA1253,male,1,Divorced males,300730,2645380,1291.297797,07/05/2007,3,1,2,34.7,35.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1223,CA1254,male,2,NA,299895,2646365,NA,12/06/2007,3,1,2,37.5,34,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1226,CA1266,male,1,Retained couples,300366,2645756,756.794556,31/05/2007,3,0,0,37.4,37.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1226,CA1266,male,2,NA,299843,2646303,NA,15/06/2007,3,1,3,39,41.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1259,CA1256,male,1,Divorced males,300693,2645355,1437.801447,03/05/2007,3,1,3,37,36.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1259,802109771,male,2,NA,300096,2646663,NA,27/06/2007,3,0,0,36.1,34.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1272,CA1279,male,1,Divorced males,300597,2645694,598.7194669,17/05/2007,3,0,0,38.8,37.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA1272,RX.WX|YX.WX,male,2,NA,300285,2646205,NA,15/06/2007,3,1,2,NA,39.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA138,802109729,male,1,Retained couples,300083,2645887,1697.200636,30/04/2007,3,0,0,33.2,35.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA138,802109729,male,2,NA,301352,2644760,NA,21/05/2007,3,1,2,36.5,38.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA156,802109785,male,1,Divorced males,300441,2646239,123.1015841,20/04/2007,2,0,0,34.5,37,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA156,802122913,male,2,NA,300318,2646244,NA,10/06/2007,3,1,2,39.5,37.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA165,CA152,male,1,Divorced males,300349,2646366,240.3601464,15/04/2007,3,1,3,34.9,39.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA165,CA014,male,2,NA,300192,2646184,NA,31/05/2007,3,1,3,41.5,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA166,CA060,male,1,Retained couples,301139,2645428,1490.350965,16/05/2007,2,0,0,37.4,39.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA166,CA060,male,2,NA,300128,2646523,NA,12/06/2007,3,1,2,36.4,38.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA168,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA168,CA1264,male,2,NA,300544,2646645,NA,11/06/2007,3,1,2,37.8,35.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA2040,CA1273,male,1,Retained couples,301297,2645192,25.61249695,31/05/2007,2,0,0,41,42.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA2040,CA1273,male,2,NA,301281,2645172,NA,07/06/2007,3,1,2,38.7,38,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA220,CA177,male,1,Retained couples,300492,2646449,1397.173218,17/04/2007,3,0,0,35.1,34.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA220,CA177,male,2,NA,301009,2645151,NA,19/05/2007,3,1,3,39,37.6,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA247,802109785,male,1,Retained couples,300854,2645547,1891.240069,05/06/2007,3,0,0,39.5,41.6,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,CA247,802109785,male,2,NA,299312,2646642,NA,15/06/2007,3,0,0,37.2,39.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,RX.MX|YX.BX,CA034,male,1,NA,300016,2645932,75.82216035,24/04/2007,2,1,1,NA,38,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,RX.MX|YX.BX,NA,male,2,NA,300066,2645989,NA,NA,3,0,0,35.9,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,RX.YX|RX.GX,802109760,male,1,Divorced males,300453,2646501,82.28000972,13/04/2007,3,1,3,39.3,38.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2007,RX.YX|RX.GX,CA1450,male,2,NA,300374,2646524,NA,04/06/2007,3,1,2,35.5,38,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA057,CA171,male,1,Retained couples,300461,2646213,415.909846,22/04/2008,3,0,0,35.5,34.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA057,CA171,male,2,NA,300102,2646003,NA,24/05/2008,3,1,2,35,39.7,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA078,CA020,male,1,Divorced males,300438,2645669,724.7875551,29/04/2008,3,1,1,37.4,36.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA078,CA081,male,2,NA,299924,2646180,NA,24/06/2008,3,0,0,41,39,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA084,NA,male,1,NA,299051,2646900,NA,01/05/2008,3,0,0,33,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA084,NA,male,2,NA,NA,NA,NA,NA,NA,NA,NA,34.5,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA1272,CA1552,male,1,Divorced males,300400,2645983,1368.404911,01/05/2008,3,0,0,34.4,37.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA1272,CA1254,male,2,NA,301294,2644947,NA,29/05/2008,3,1,3,37.2,38.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA1430,CA1563,male,1,Retained couples,300523,2646693,212.0495225,07/05/2008,3,0,0,34.1,35.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA1430,CA1563,male,2,NA,300477,2646486,NA,29/05/2008,3,1,3,39.7,37.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA1464,CA1550,male,1,Divorced males,300452,2646374,75,14/04/2008,3,1,3,35.8,38.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA1464,CA034,male,2,NA,300407,2646434,NA,09/06/2008,3,0,0,36.6,38.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA324,CA1561,male,1,Retained couples,300329,2646222,486.6590182,07/05/2008,1,0,0,39.3,36.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2008,CA324,CA1561,male,2,NA,300103,2646653,NA,08/06/2008,3,1,2,38,41.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA029,CA1280,male,1,Divorced males,300495,2646429,69.87131028,12/05/2009,3,0,0,39,43,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA029,CA1579,male,2,NA,300506,2646360,NA,27/06/2009,3,0,0,37.4,37.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA078,CA1429,male,1,Divorced males,300336,2645751,633.4263967,19/04/2009,2,1,2,39.7,37.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA078,CA081,male,2,NA,300066,2646324,NA,01/06/2009,3,1,3,39.2,39,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA093,CA1254,male,1,Retained couples,300958,2645451,361.260294,10/05/2009,3,1,2,35.2,36.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA093,CA1254,male,2,NA,301243,2645229,NA,17/06/2009,3,NA,NA,39.2,37.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1203,NA,male,1,NA,300107,2646885,268.5758738,21/05/2009,3,0,0,40.1,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1203,CA1212,male,2,NA,299905,2646708,NA,04/06/2009,3,1,3,39.1,37.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1270,NA,male,1,NA,300030,2645978,292.0428051,30/04/2009,3,0,0,39.5,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1270,CA171,male,2,NA,299897,2646238,NA,27/05/2009,3,1,3,36.4,40.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1418,CA1570,male,1,Retained couples,300462,2645980,90.78546139,26/04/2009,3,0,0,38.8,36,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1418,CA1570,male,2,NA,300393,2646039,NA,06/06/2009,2,1,1,37.3,35.7,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1452,CA2041,male,1,Retained couples,300706,2645674,100.3194896,08/06/2009,1,0,0,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA1452,CA2041,male,2,NA,300806,2645666,NA,12/06/2009,3,1,2,35.2,34.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA168,CA1253,male,1,Divorced males,300173,2645830,125.8014308,23/04/2009,2,1,1,37,36.1,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2009,CA168,CA1526,male,2,NA,300098,2645931,NA,04/06/2009,3,1,1,38.3,35.9,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA052,CA044,male,1,NA,301357,2644922,2667.913979,10/04/2010,2,1,2,39.5,40,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA052,NA,male,2,NA,299470,2646808,NA,15/06/2010,3,0,0,35.3,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1204,CA2037,male,1,Divorced males,301324,2644808,93.34880824,28/04/2010,3,1,3,39.2,35.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1204,CA1280,male,2,NA,301259,2644875,NA,14/06/2010,3,0,0,NA,39,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1213,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1213,CA1579,male,2,NA,300524,2646251,NA,15/06/2010,3,1,3,37.2,35,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1248,CA1278,male,1,Retained couples,301306,2645199,1199.782064,08/04/2010,3,1,3,39.5,38,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1248,CA1278,male,2,NA,300497,2646085,NA,15/06/2010,2,1,2,35.7,36.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1310,CA2265,male,1,Retained couples,300597,2646150,1053.273469,20/04/2010,3,0,0,35.2,39,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1310,CA2265,male,2,NA,300573,2645097,NA,28/05/2010,3,1,3,37,39.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1321,CA1519,male,1,Divorced males,301004,2645145,1068.206441,20/04/2010,3,1,3,34.5,40.6,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1321,CA1526,male,2,NA,301025,2646213,NA,14/06/2010,3,NA,NA,36.1,35.7,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1409,CA1526,male,1,Retained couples,300222,2646753,568.8031294,10/05/2010,3,0,0,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1409,CA1526,male,2,NA,300551,2646289,NA,27/05/2010,3,0,0,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1425,NA,male,1,NA,300902,2645525,610.8035691,07/04/2010,3,1,2,37.5,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1425,CA2321,male,2,NA,301286,2645050,NA,13/06/2010,3,1,3,35.3,34.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1499,CA1531,male,1,Divorced males,300314,2645960,21.1896201,18/04/2010,3,1,3,38,42.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA1499,CA1566,male,2,NA,300294,2645953,NA,31/05/2010,3,1,3,37.6,40.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA2002,CA2406,male,1,Divorced males,301012,2645530,876.4256957,26/04/2010,3,1,2,40,39.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA2002,CA2487,male,2,NA,300423,2646179,NA,15/06/2010,3,1,3,40.4,35.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA2033,CA044,male,1,Retained couples,300556,2646339,1006.490934,17/05/2010,1,0,0,NA,NA,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2010,CA2033,CA044,male,2,NA,300936,2645407,NA,26/05/2010,3,1,1,34.2,34.2,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA1213,CA2050,male,1,Divorced males,300550,2645946,443.6868265,21/04/2011,3,1,3,34.9,38.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA1213,CA1579,male,2,NA,300333,2646333,NA,21/06/2011,3,0,0,NA,33.5,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA1418,CA1254,male,1,Divorced males,300541,2645816,311.2699793,02/05/2011,3,0,0,37.6,35,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA1418,CA2036,male,2,NA,300458,2646116,NA,12/06/2011,3,0,0,38,38.8,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA1464,CA1579,male,1,Retained couples,300437,2646403,165.4690303,15/04/2011,3,0,0,34.5,34.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA1464,CA1579,male,2,NA,300363,2646551,NA,22/05/2011,3,1,2,35.4,36.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA168,CA1429,male,1,Divorced males,300166,2645827,68.87670143,19/04/2011,3,1,3,36.8,34.6,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA168,CA1254,male,2,NA,300196,2645889,NA,07/06/2011,3,0,0,35.6,37.3,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA2554,CA2547,male,1,Retained couples,300968,2645484,1358.923839,13/05/2011,3,0,0,40.8,37,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA2554,CA2547,male,2,Retained couples,300233,2646627,96.60227741,07/06/2011,3,0,0,NA,31.4,NA,NA,NA,NA
nivosus,sp_MX,Ceuta,2011,CA2554,CA2547,male,3,NA,300319,2646671,NA,26/06/2011,3,0,0,35,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2004,17M1,M818,male,1,Retained couples,427038,4572319,0,14/04/2004,3,0,0,46.5,47.2,NA,NA,0,NA
alexandrinus,kp_ES,spain,2004,17M1,M818,male,2,NA,427038,4572319,NA,19/05/2004,3,1,3,NA,NA,23.3,35.5,0,29.4
alexandrinus,kp_ES,spain,2004,28M4,54M2,male,1,Retained couples,422788,4570139,0,05/04/2004,1,0,0,NA,NA,24,35.6,0,29.8
alexandrinus,kp_ES,spain,2004,28M4,54M2,male,2,Retained couples,422788,4570139,NA,23/04/2004,3,0,0,NA,NA,24,35,2.6,29.5
alexandrinus,kp_ES,spain,2004,28M4,54M2,male,3,NA,422178,4569939,NA,02/06/2004,2,0,0,NA,NA,NA,33.5,0,33.5
alexandrinus,kp_ES,spain,2004,41M5,3M31,male,1,Divorced males,423678,4570529,0,09/04/2004,3,1,3,NA,NA,24,36.5,1.7,30.25
alexandrinus,kp_ES,spain,2004,41M5,83M4,male,2,NA,423678,4570529,NA,03/05/2004,2,1,2,NA,NA,25.2,36.7,13.9,30.95
alexandrinus,kp_ES,spain,2005,18M2,3M32,male,1,Retained couples,423678,4570529,0,NA,3,1,2,NA,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2005,18M2,3M32,male,2,Retained couples,423678,4570529,NA,28/03/2005,3,1,1,NA,41.7,23.6,35.5,0,29.55
alexandrinus,kp_ES,spain,2005,18M2,3M32,male,3,NA,423678,4570529,NA,17/04/2005,2,1,2,NA,41.7,24,36,0,30
alexandrinus,kp_ES,spain,2005,41M5,54M2,male,1,Divorced males,423678,4570529,0,12/04/2005,3,1,3,47.3,44.2,23.4,36.5,0,29.95
alexandrinus,kp_ES,spain,2005,41M5,83M4,male,2,NA,423678,4570529,NA,NA,3,1,3,NA,45.8,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2005,54M7,57M8,male,1,NA,423528,4572619,0,14/04/2005,3,0,0,46.8,NA,23,36,0,29.5
alexandrinus,kp_ES,spain,2005,54M7,NA,male,2,NA,423528,4572619,NA,NA,3,1,3,44.6,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2005,M785,31M1,male,1,Retained couples,423528,4572619,0,NA,3,1,3,NA,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2005,M785,31M1,male,2,NA,423528,4572619,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,188M,255M,male,1,Divorced males,427038,4572319,734.0980861,NA,3,1,NA,46.8,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,188M,185M,male,2,NA,426458,4571869,NA,NA,3,1,NA,43.4,42.6,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,41M5,31M1,male,1,Retained couples,423678,4570529,1611.862277,NA,NA,NA,NA,NA,47.5,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,41M5,31M1,male,2,NA,422178,4569939,NA,NA,NA,NA,NA,43.1,46.6,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,58M3,228M,male,1,Retained couples,427038,4572319,0,NA,2,0,NA,NA,45.8,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,58M3,228M,male,2,NA,427038,4572319,NA,NA,3,1,NA,42.9,NA,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,M153,85M2,male,1,Divorced males,423528,4572619,0,NA,3,0,0,43,44.2,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2006,M153,81M8,male,2,NA,423528,4572619,NA,NA,3,1,NA,NA,42.2,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2007,171M,54M4,male,1,Divorced males,423528,4572619,0,NA,3,1,NA,45.3,46.7,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2007,171M,183M,male,2,NA,423528,4572619,NA,NA,3,1,NA,46.1,47.7,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2007,213M,287M,male,1,Retained couples,423528,4572619,0,NA,3,1,NA,43,43.7,NA,NA,NA,NA
alexandrinus,kp_ES,spain,2007,213M,287M,male,2,NA,423528,4572619,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,OLR,RYO,male,1,Retained couples,58358,89084,NA,13/11/2006,3,0,0,73.5,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,OLR,RYO,male,2,NA,NA,NA,NA,07/12/2006,2,0,0,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,ORR,RGO,male,1,Retained couples,59420,89417,323.9382657,21/10/2006,3,0,0,71.5,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,ORR,RGO,male,2,NA,59214,89167,NA,16/12/2006,2,0,0,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,OYB,OBW,male,1,Retained couples,59388,89422,22.36067977,27/10/2006,3,0,0,69,74.3,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,OYB,OBW,male,2,NA,59378,89402,NA,03/12/2006,2,0,0,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,RRR,ORW,male,1,Retained couples,58327,89460,85.14693183,21/10/2006,2,0,0,68,75.3,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,RRR,ORW,male,2,NA,58322,89545,NA,21/11/2006,3,1,1,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,RYY,ROY,male,1,Retained couples,58921,89270,248.8091638,14/11/2006,3,0,0,70,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2006,RYY,ROY,male,2,NA,59126,89129,NA,04/12/2006,3,0,0,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2007,OGY,RBR,male,1,Retained couples,58975,89246,453.0099337,06/11/2007,NA,0,NA,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2007,OGY,RBR,male,2,Retained couples,59392,89423,45.69463864,12/11/2007,3,0,NA,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2007,OGY,RBR,male,3,NA,59350,89441,NA,16/12/2007,3,1,NA,NA,NA,NA,NA,NA,NA
falklandicus,tbp_FK,falkland,2007,OWR,RRW,male,1,Retained couples,57729,88324,185.3105502,30/10/2007,NA,0,NA,NA,NA,NA,NA,NA,NA
